analyst_id,Ticker,Quarter,Reported,Rank,EpsPoints,RevenuePoints,TotalPoints
Suntrust_11,SMTC,Q3 2022,1-Dec-21,4/11,12,17,29
Suntrust_11,CRM,Q3 2022,30-Nov-21,9/1,15,24,39
Suntrust_11,JKS,Q3 2021,30-Nov-21,11/19,-2,7,5
Suntrust_11,DELL,Q3 2022,23-Nov-21,3/11,19,15,34
Suntrust_11,JACK,Q4 2021,23-Nov-21,14 / 20,-3,-4,-7
Suntrust_11,SJM,Q2 2022,23-Nov-21,10/13,7,9,16
Suntrust_11,DKS,Q3 2021,23-Nov-21,12/29,12,11,23
Suntrust_11,KEYS,Q4 2021,22-Nov-21,6/7,9,11,20
Suntrust_11,BABA,Q2 2022,18-Nov-21,87 / 161,-3,-2,-5
Suntrust_11,JD,Q3 2021,18-Nov-21,7/30,9,21,30
Suntrust_11,CSCO,Q1 2022,17-Nov-21,5/1,25,-2,23
Suntrust_11,LOW,Q3 2021,17-Nov-21,9/26,11,19,30
Suntrust_11,WMT,Q3 2022,16-Nov-21,40 / 54,-3,9,6
Suntrust_11,ARMK,Q4 2021,16-Nov-21,3/5,-1,8,7
Suntrust_11,JJSF,Q4 2021,15-Nov-21,5/11,-4,17,13
Suntrust_11,TSN,Q4 2021,15-Nov-21,10/22,-1,20,19
Suntrust_11,FLO,Q3 2021,11-Nov-21,5/11,9,15,24
Suntrust_11,WB,Q3 2021,11-Nov-21,3/9,25,9,34
Suntrust_11,RRGB,Q3 2021,10-Nov-21,3/11,-3,17,14
Suntrust_11,DIS,Q4 2021,10-Nov-21,31 / 96,-3,-1,-4
Suntrust_11,AZTA,Q4 2021,10-Nov-21,5/6,-4,-3,-7
Suntrust_11,WEN,Q3 2021,10-Nov-21,12/23,-6,-1,-7
Suntrust_11,TAST,Q3 2021,10-Nov-21,9/13,-1,-5,-6
Analyst_7636260,ELY,Q3 2021,9-Nov-21,7/19,25,-5,20
Analyst_7636260,NLS,Q3 2021,9-Nov-21,7/20,-1,-3,-4
Jen_F,WYNN,Q3 2021,9-Nov-21,2/26,24,19,43
Jen_F,SGMS,Q3 2021,9-Nov-21,4/12,10,-3,7
Jen_F,MLCO,Q3 2021,9-Nov-21,3/15,-2,-1,-3
Jen_F,ZNGA,Q3 2021,8-Nov-21,14 / 34,13,4,17
Jen_F,THS,Q3 2021,8-Nov-21,11/16,-1,-7,-8
Jen_F,GCI,Q3 2021,5-Nov-21,6/13,18,-3,15
Jen_F,PTON,Q1 2022,4-Nov-21,23 / 39,-1,-1,-2
Jen_F,USM,Q3 2021,4-Nov-21,4/8,-3,-3,-6
Jen_F,NWSA,Q1 2022,4-Nov-21,12/12,-6,7,1
Jen_F,MNST,Q3 2021,4-Nov-21,3/18,-3,21,18
Jen_F,GPRO,Q3 2021,4-Nov-21,12/24,10,11,21
Jen_F,OXY,Q2 2021,3-Aug-21,7/15,12,-1,11
Jen_F,EBAY,Q2 2021,11-Aug-21,44 / 44,-23,-4,-27
Jen_F,NIO,Q2 2021,11-Aug-21,6/1,-3,23,20
Jen_F,PENN,Q2 2021,5-Aug-21,1/14,9,23,32
Jen_F,EA,Q1 2022,4-Aug-21,7/1,20,11,31
Jen_F,ETSY,Q2 2021,4-Aug-21,5/1,-1,23,22
Jen_F,BKNG,Q2 2021,4-Aug-21,11/29,-1,9,8
Jen_F,WYNN,Q2 2021,4-Aug-21,17 / 29,-4,17,13
Jen_F,AKAM,Q2 2021,3-Aug-21,23 / 24,-18,-25,-43
Jen_F,AYX,Q2 2021,3-Aug-21,28 / 29,12,-21,-9
Jen_F,AMGN,Q2 2021,3-Aug-21,11/25,20,-4,16
Jen_F,OXY,Q2 2021,3-Aug-21,1/15,12,24,36
Jen_F,MTCH,Q2 2021,3-Aug-21,8/18,-6,16,10
Jen_F,ATVI,Q2 2021,3-Aug-21,17 / 44,18,-2,16
Jen_F,BABA,Q1 2022,3-Aug-21,52 / 115,10,-2,8
Jen_F,TTWO,Q1 2022,2-Aug-21,6/30,15,16,31
Jen_F,CAT,Q2 2021,30-Jul-21,22 / 32,12,-5,7
Jen_F,PG,Q4 2021,30-Jul-21,20 / 25,-17,17,0
Jen_F,TEAM,Q4 2021,29-Jul-21,8/23,14,8,22
Jen_F,AMZN,Q2 2021,29-Jul-21,126 / 210,8,-2,6
Jen_F,FTNT,Q2 2021,29-Jul-21,14 / 31,12,11,23
Jen_F,PINS,Q2 2021,29-Jul-21,13 / 39,11,13,24
Jen_F,VRTX,Q2 2021,29-Jul-21,9/22,10,8,18
Jen_F,GILD,Q2 2021,29-Jul-21,13 / 36,11,16,27
Jen_F,SWKS,Q3 2021,29-Jul-21,25 / 34,-1,-6,-7
Jen_F,MA,Q2 2021,29-Jul-21,2/1,23,18,41
Jen_F,FB,Q2 2021,28-Jul-21,47 / 199,12,21,33
Jen_F,MSFT,Q4 2021,27-Jul-21,56 / 184,13,12,25
Jen_F,SBUX,Q3 2021,27-Jul-21,25 / 51,9,11,20
Jen_F,V,Q3 2021,27-Jul-21,36 / 82,14,7,21
Jen_F,GOOGL,Q2 2021,27-Jul-21,57 / 163,11,11,22
Jen_F,TDOC,Q2 2021,27-Jul-21,31 / 33,-3,-25,-28
Jen_F,ENPH,Q2 2021,27-Jul-21,15 / 33,18,-2,16
Jen_F,AMD,Q2 2021,27-Jul-21,55 / 202,13,21,34
Jen_F,TSLA,Q2 2021,26-Jul-21,76 / 315,9,17,26
Jen_F,TWTR,Q2 2021,22-Jul-21,24 / 83,9,12,21
Jen_F,INTC,Q2 2021,22-Jul-21,37 / 112,14,14,28
Jen_F,NFLX,Q2 2021,20-Jul-21,86 / 140,-2,-4,-6
Jen_F,CMG,Q2 2021,20-Jul-21,24 / 38,10,-8,2
Jen_F,MS,Q2 2021,15-Jul-21,7/1,20,19,39
Analyst_1150343,UNH,Q2 2021,15-Jul-21,19 / 42,10,11,21
Analyst_1150343,C,Q2 2021,14-Jul-21,31 / 38,10,-9,1
amargari,BAC,Q2 2021,14-Jul-21,20 / 57,9,-2,7
amargari,JPM,Q2 2021,13-Jul-21,59 / 91,-4,8,4
amargari,GS,Q2 2021,13-Jul-21,25 / 52,11,9,20
amargari,PLUG,Q1 2021,22-Jun-21,23 / 40,-5,-1,-6
amargari,ADBE,Q2 2021,17-Jun-21,35 / 87,19,12,31
amargari,DOCU,Q1 2022,3-Jun-21,25 / 50,16,7,23
amargari,AVGO,Q2 2021,3-Jun-21,5/1,14,24,38
amargari,LULU,Q1 2021,3-Jun-21,19 / 55,12,17,29
amargari,CRM,Q1 2022,27-May-21,33 / 88,8,19,27
amargari,OXY,Q2 2021,3-Aug-21,4/15,-3,18,15
amargari,OXY,Q2 2021,3-Aug-21,12/15,-5,-5,-10
amargari,OXY,Q1 2021,10-May-21,3/15,-5,18,13
amargari,OXY,Q4 2020,22-Feb-21,19 / 23,-5,-4,-9
amargari,BA,Q1 2020,29-Apr-20,91 / 122,-3,-3,-6
amargari,BA,Q4 2019,29-Jan-20,14 / 101,12,12,24
amargari,OXY,Q2 2021,3-Aug-21,15 / 15,-9,-25,-34
amargari,OXY,Q1 2021,10-May-21,14 / 15,-6,-4,-10
amargari,OXY,Q4 2020,22-Feb-21,17 / 23,-3,-4,-7
amargari,OXY,Q3 2020,9-Nov-20,10/15,-3,-1,-4
amargari,OXY,Q1 2021,10-May-21,2/15,22,12,34
amargari,HUN,Q1 2021,30-Apr-21,2/7,12,16,28
amargari,GE,Q1 2021,27-Apr-21,28 / 44,-4,-2,-6
amargari,OXY,Q1 2021,10-May-21,4/15,15,-4,11
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
amargari,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8972469,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8972469,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_7537221,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_1195762,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8385453,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8385453,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8385453,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8385453,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_8385453,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_7053330,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_7053330,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_7053330,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_7053330,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_9753755,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_9753755,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_6222748,OXY,Q1 2021,10-May-21,12/15,-3,-5,-8
Analyst_6222748,,,,,,,
Analyst_5619558,,,,,,,
Analyst_5619558,,,,,,,
Analyst_3670895,,,,,,,
Analyst_3670895,,,,,,,
Analyst_8237749,,,,,,,
Analyst_8237749,,,,,,,
Lyubo,,,,,,,
Lyubo,,,,,,,
omni,,,,,,,
omni,,,,,,,
Analyst_5692657,,,,,,,
Analyst_5692657,,,,,,,
shawncooney,,,,,,,
shawncooney,,,,,,,
Analyst_1404862,,,,,,,
Analyst_1404862,,,,,,,
Analyst_4687655,,,,,,,
Analyst_4687655,,,,,,,
Analyst_8523063,,,,,,,
Analyst_8523063,,,,,,,
Mgspooner,,,,,,,
Mgspooner,,,,,,,
Jefferies_57,,,,,,,
Jefferies_57,,,,,,,
Oppenheimer_66,,,,,,,
Oppenheimer_66,,,,,,,
Needham_14,,,,,,,
Needham_14,,,,,,,
Oppenheimer_11,,,,,,,
Oppenheimer_11,,,,,,,
Oppenheimer_50,,,,,,,
Oppenheimer_50,,,,,,,
binartech,,,,,,,
binartech,,,,,,,
Analyst_5274415,,,,,,,
Analyst_5274415,,,,,,,
Analyst_8786923,,,,,,,
Analyst_8786923,,,,,,,
Analyst_291253,,,,,,,
Analyst_291253,,,,,,,
Analyst_579194,,,,,,,
Analyst_579194,,,,,,,
riccardo_m,,,,,,,
riccardo_m,,,,,,,
Finance_bro,,,,,,,
Finance_bro,,,,,,,
rgstocks,,,,,,,
rgstocks,,,,,,,
Cwill,,,,,,,
Cwill,,,,,,,
Nils1975,,,,,,,
Nils1975,,,,,,,
Analyst_8776243,,,,,,,
Analyst_8776243,,,,,,,
ED_ETT_2109695,,,,,,,
ED_ETT_2109695,,,,,,,
rsreina,,,,,,,
rsreina,,,,,,,
Analyst_1536505,,,,,,,
Analyst_1536505,,,,,,,
Knute,,,,,,,
Knute,,,,,,,
Analyst_8532270,,,,,,,
Analyst_8532270,,,,,,,
kerryburrell,,,,,,,
kerryburrell,,,,,,,
Analyst_6693836,,,,,,,
Analyst_6693836,,,,,,,
Analyst_7902306,,,,,,,
Analyst_7902306,,,,,,,
Helsou,,,,,,,
Helsou,,,,,,,
Analyst_1371755,,,,,,,
Analyst_1371755,,,,,,,
BirdT,,,,,,,
BirdT,,,,,,,
dalarcon00,,,,,,,
dalarcon00,,,,,,,
tzhang042,,,,,,,
tzhang042,,,,,,,
Analyst_2781059,,,,,,,
Analyst_2781059,,,,,,,
ABDULAZIZ,,,,,,,
ABDULAZIZ,,,,,,,
DF_5082802,,,,,,,
DF_5082802,,,,,,,
Vts,,,,,,,
Vts,,,,,,,
Analyst_4911374,,,,,,,
Analyst_4911374,,,,,,,
hood16,,,,,,,
hood16,,,,,,,
PolishPrince,,,,,,,
PolishPrince,,,,,,,
DoctorZed,,,,,,,
DoctorZed,,,,,,,
analyst_id,Ticker,Quarter,Reported,Rank,EpsPoints,RevenuePoints,TotalPoints
Roth_14,SPWH,Q3 2021,8-Dec-21,4/9,-3,15,12
benjenholdings,GME,Q3 2021,8-Dec-21,21 / 68,-3,15,12
benjenholdings,PATH,Q3 2021,8-Dec-21,1/16,25,13,38
benjenholdings,DXPE,Q3 2021,8-Dec-21,3/5,-3,-3,-6
benjenholdings,NETI,Q3 2021,8-Dec-21,2/4,-5,22,17
benjenholdings,THO,Q1 2022,8-Dec-21,8/17,11,10,21
benjenholdings,PD,Q3 2022,7-Dec-21,3/9,11,17,28
benjenholdings,CASY,Q2 2022,7-Dec-21,5/9,-4,15,11
benjenholdings,PLAY,Q3 2021,7-Dec-21,5/10,19,-3,16
benjenholdings,SFIX,Q1 2022,7-Dec-21,16 / 28,14,-3,11
benjenholdings,TOL,Q4 2021,7-Dec-21,1/10,13,17,30
benjenholdings,CHPT,Q3 2022,7-Dec-21,3/10,-3,14,11
benjenholdings,AVAV,Q2 2022,7-Dec-21,6/9,10,-4,6
benjenholdings,JW-A,Q2 2022,7-Dec-21,4/4,10,7,17
benjenholdings,DBI,Q3 2021,7-Dec-21,4/9,18,-5,13
benjenholdings,AZO,Q1 2022,7-Dec-21,8/16,8,13,21
benjenholdings,CONN,Q3 2022,7-Dec-21,3/6,-3,10,7
benjenholdings,HQY,Q3 2022,6-Dec-21,5/8,-3,-4,-7
benjenholdings,SAIC,Q3 2022,6-Dec-21,1/7,15,25,40
benjenholdings,HIBB,Q3 2022,3-Dec-21,7/15,-2,15,13
benjenholdings,OOMA,Q3 2022,2-Dec-21,5/6,9,11,20
benjenholdings,SMAR,Q3 2022,2-Dec-21,9/21,10,17,27
benjenholdings,VRNT,Q3 2022,2-Dec-21,1/8,12,15,27
benjenholdings,COO,Q4 2021,2-Dec-21,3/7,-2,-3,-5
benjenholdings,ULTA,Q3 2021,2-Dec-21,1/22,21,24,45
benjenholdings,TLYS,Q3 2021,2-Dec-21,1/5,10,11,21
benjenholdings,MRVL,Q3 2022,2-Dec-21,13 / 23,9,12,21
benjenholdings,GWRE,Q1 2022,2-Dec-21,3/7,-2,-2,-4
benjenholdings,YEXT,Q3 2022,2-Dec-21,2/16,15,21,36
benjenholdings,SWBI,Q2 2022,2-Dec-21,13 / 16,-4,-4,-8
benjenholdings,DOCU,Q3 2022,2-Dec-21,31 / 48,9,13,22
benjenholdings,ZUMZ,Q3 2021,2-Dec-21,7/13,17,-7,10
benjenholdings,OLLI,Q3 2021,2-Dec-21,8/11,-3,-3,-6
benjenholdings,ASAN,Q3 2022,2-Dec-21,1/16,25,13,38
benjenholdings,DOMO,Q3 2022,2-Dec-21,4/7,11,10,21
benjenholdings,EXPR,Q3 2021,2-Dec-21,2/8,14,-4,10
benjenholdings,SIG,Q3 2022,2-Dec-21,5/12,15,17,32
benjenholdings,MEI,Q2 2022,2-Dec-21,2/4,10,9,19
benjenholdings,KR,Q3 2021,2-Dec-21,2/12,18,21,39
benjenholdings,KIRK,Q3 2021,2-Dec-21,2/5,-3,-3,-6
benjenholdings,DG,Q3 2021,2-Dec-21,16 / 20,-5,-6,-11
benjenholdings,LE,Q3 2021,2-Dec-21,2/5,-3,-4,-7
benjenholdings,GMS,Q2 2022,2-Dec-21,1/6,11,12,23
benjenholdings,SPLK,Q3 2022,1-Dec-21,15 / 38,11,14,25
benjenholdings,PVH,Q3 2021,1-Dec-21,2/12,20,-4,16
benjenholdings,VEEV,Q3 2022,1-Dec-21,6/24,16,15,31
benjenholdings,SNPS,Q4 2021,1-Dec-21,4/12,20,-1,19
benjenholdings,ZUO,Q3 2022,1-Dec-21,4/20,25,11,36
benjenholdings,CULP,Q2 2022,1-Dec-21,2/5,-2,-3,-5
benjenholdings,OKTA,Q3 2022,1-Dec-21,10/1,12,14,26
benjenholdings,SPWH,Q3 2021,8-Dec-21,1/9,-3,24,21
benjenholdings,RH,Q3 2021,8-Dec-21,8/22,21,15,36
BillB1210,GEF,Q4 2021,8-Dec-21,4/11,-2,-3,-5
BillB1210,AGX,Q3 2021,8-Dec-21,1/1,15,-5,10
BillB1210,OXM,Q3 2021,8-Dec-21,1/5,14,10,24
BillB1210,GME,Q3 2021,8-Dec-21,19 / 68,-3,15,12
BillB1210,PATH,Q3 2021,8-Dec-21,3/16,19,12,31
BillB1210,DXPE,Q3 2021,8-Dec-21,2/5,-2,-3,-5
BillB1210,NETI,Q3 2021,8-Dec-21,1/4,-4,22,18
BillB1210,CPB,Q1 2022,8-Dec-21,9/11,9,-4,5
BillB1210,KFY,Q2 2022,8-Dec-21,1/4,20,19,39
BillB1210,VRA,Q3 2022,8-Dec-21,4/4,-4,-10,-14
BillB1210,THO,Q1 2022,8-Dec-21,7/17,12,11,23
BillB1210,UNFI,Q1 2022,8-Dec-21,3/9,11,8,19
BillB1210,PLAB,Q4 2021,8-Dec-21,5/10,9,9,18
BillB1210,LOVE,Q3 2022,8-Dec-21,3/7,9,9,18
BillB1210,PD,Q3 2022,7-Dec-21,5/9,11,13,24
BillB1210,CASY,Q2 2022,7-Dec-21,7/9,-4,9,5
BillB1210,PLAY,Q3 2021,7-Dec-21,8/10,-4,-5,-9
BillB1210,SFIX,Q1 2022,7-Dec-21,4/28,21,15,36
BillB1210,TOL,Q4 2021,7-Dec-21,2/10,12,15,27
BillB1210,CHPT,Q3 2022,7-Dec-21,2/10,-2,13,11
BillB1210,AVAV,Q2 2022,7-Dec-21,8/9,8,-3,5
BillB1210,JW-A,Q2 2022,7-Dec-21,3/4,8,9,17
BillB1210,DBI,Q3 2021,7-Dec-21,2/9,14,15,29
BillB1210,AZO,Q1 2022,7-Dec-21,7/16,9,14,23
BillB1210,CONN,Q3 2022,7-Dec-21,4/6,-2,8,6
BillB1210,HQY,Q3 2022,6-Dec-21,4/8,-3,-4,-7
BillB1210,COUP,Q3 2022,6-Dec-21,15 / 30,9,16,25
BillB1210,MDB,Q3 2022,6-Dec-21,15 / 25,9,11,20
BillB1210,SAIC,Q3 2022,6-Dec-21,3/7,12,17,29
BillB1210,HIBB,Q3 2022,3-Dec-21,5/15,-4,21,17
BillB1210,BIG,Q3 2021,3-Dec-21,3/10,-4,12,8
BillB1210,GCO,Q3 2022,3-Dec-21,3/3,9,11,20
BillB1210,OOMA,Q3 2022,2-Dec-21,2/6,15,11,26
BillB1210,SMAR,Q3 2022,2-Dec-21,5/21,9,23,32
BillB1210,VRNT,Q3 2022,2-Dec-21,3/8,10,9,19
BillB1210,COO,Q4 2021,2-Dec-21,4/7,-2,-5,-7
BillB1210,ULTA,Q3 2021,2-Dec-21,4/22,12,19,31
BillB1210,TLYS,Q3 2021,2-Dec-21,2/5,10,10,20
BillB1210,MRVL,Q3 2022,2-Dec-21,8/23,13,13,26
BillB1210,GWRE,Q1 2022,2-Dec-21,6/7,-6,-8,-14
BillB1210,YEXT,Q3 2022,2-Dec-21,7/16,9,20,29
BillB1210,SWBI,Q2 2022,2-Dec-21,11/16,-4,-3,-7
BillB1210,DOCU,Q3 2022,2-Dec-21,26 / 48,7,17,24
BillB1210,ZUMZ,Q3 2021,2-Dec-21,11/13,7,-3,4
BillB1210,OLLI,Q3 2021,2-Dec-21,7/11,-3,-3,-6
BillB1210,ASAN,Q3 2022,2-Dec-21,4/16,18,13,31
BillB1210,DOMO,Q3 2022,2-Dec-21,2/7,17,22,39
BillB1210,EXPR,Q3 2021,2-Dec-21,4/8,13,-5,8
BillB1210,WTI,Q2 2021,3-Aug-21,3/4,-3,12,9
BillB1210,ARMK,Q4 2021,16-Nov-21,1/5,-6,20,14
BillB1210,ICLR,Q3 2021,3-Nov-21,4/6,-4,-1,-5
Analyst_8049250,HRB,Q1 2022,2-Nov-21,5/7,-4,-3,-7
Analyst_8049250,SAVE,Q3 2021,27-Oct-21,11/13,-6,-8,-14
Medic2525,MNRO,Q2 2022,27-Oct-21,11/11,-5,-15,-20
Medic2525,CHEF,Q3 2021,27-Oct-21,9/9,-25,-12,-37
Medic2525,JNPR,Q3 2021,26-Oct-21,1/19,25,16,41
Medic2525,TSCO,Q3 2021,21-Oct-21,12/17,-7,10,3
Medic2525,AZZ,Q2 2022,12-Oct-21,2/5,13,-5,8
Medic2525,CMTL,Q4 2021,4-Oct-21,5/5,-5,-8,-13
Medic2525,ATGE,Q4 2021,19-Aug-21,2/2,-7,-3,-10
Medic2525,NETI,Q2 2021,17-Aug-21,3/3,9,8,17
Medic2525,SONO,Q3 2021,11-Aug-21,13 / 14,3,-5,-2
Medic2525,KMDA,Q2 2021,11-Aug-21,2/4,-3,-3,-6
Medic2525,CIR,Q2 2021,10-Aug-21,1/4,20,21,41
Medic2525,NLS,Q2 2021,9-Aug-21,12/22,-4,16,12
Medic2525,GOLD,Q2 2021,9-Aug-21,11/29,18,-1,17
Medic2525,GT,Q2 2021,6-Aug-21,3/14,17,20,37
Medic2525,WYNN,Q2 2021,4-Aug-21,24 / 29,-4,-4,-8
Medic2525,LYFT,Q2 2021,3-Aug-21,2/25,22,13,35
Medic2525,AAIC,Q2 2021,3-Aug-21,2/6,17,11,28
Medic2525,RL,Q1 2022,3-Aug-21,5/8,9,9,18
Medic2525,LLY,Q2 2021,3-Aug-21,6/12,-9,23,14
Medic2525,MAR,Q2 2021,3-Aug-21,1/17,11,21,32
Medic2525,COLM,Q2 2021,2-Aug-21,3/9,10,13,23
Medic2525,NXPI,Q2 2021,2-Aug-21,14 / 32,10,17,27
Medic2525,RIG,Q2 2021,2-Aug-21,5/13,-3,18,15
Medic2525,ANET,Q2 2021,2-Aug-21,9/26,13,20,33
Medic2525,LEG,Q2 2021,2-Aug-21,7/11,11,-3,8
Medic2525,WMB,Q2 2021,2-Aug-21,7/11,-4,-3,-7
Medic2525,SANM,Q3 2021,2-Aug-21,2/4,16,-3,13
Medic2525,PXD,Q2 2021,2-Aug-21,3/17,-2,14,12
Medic2525,TTWO,Q1 2022,2-Aug-21,24 / 30,-5,-5,-10
Medic2525,SEDG,Q2 2021,2-Aug-21,9/28,10,12,22
Medic2525,CLAR,Q2 2021,2-Aug-21,8/9,7,11,18
Medic2525,SPSC,Q2 2021,29-Jul-21,4/7,10,-4,6
Medic2525,DRQ,Q2 2021,29-Jul-21,2/4,-4,12,8
Medic2525,ROG,Q2 2021,29-Jul-21,2/5,16,-6,10
Medic2525,CVE,Q2 2021,29-Jul-21,2/5,9,11,20
Medic2525,CMS,Q2 2021,29-Jul-21,2/6,10,14,24
Medic2525,THRM,Q2 2021,29-Jul-21,3/4,8,8,16
Medic2525,SAH,Q2 2021,29-Jul-21,4/4,-4,-6,-10
Medic2525,IP,Q2 2021,29-Jul-21,7/7,-25,-10,-35
Medic2525,AGIO,Q2 2021,29-Jul-21,4/12,23,-9,14
Medic2525,MRK,Q2 2021,29-Jul-21,6/20,-4,21,17
Medic2525,CRS,Q4 2021,29-Jul-21,1/3,20,17,37
Medic2525,TFX,Q2 2021,29-Jul-21,3/4,10,10,20
Medic2525,CP,Q2 2021,28-Jul-21,1/5,23,-7,16
Medic2525,URI,Q2 2021,28-Jul-21,3/15,-4,18,14
Medic2525,XLNX,Q1 2022,28-Jul-21,2/17,9,21,30
Medic2525,NOG,Q4 2020,12-Mar-21,11/13,-16,-8,-24
Medic2525,TALO,Q4 2020,10-Mar-21,3/4,-8,-7,-15
Medic2525,WTI,Q4 2020,3-Mar-21,3/5,18,-9,9
Medic2525,PDCE,Q4 2020,24-Feb-21,3/10,16,-6,10
Medic2525,CPE,Q4 2020,24-Feb-21,4/9,-6,-6,-12
Analyst_4544960,APA,Q4 2020,24-Feb-21,13 / 16,-6,-3,-9
Analyst_4544960,HPR,Q4 2020,24-Feb-21,7/8,12,-18,-6
Analyst_4544960,PXD,Q4 2020,23-Feb-21,14 / 18,-6,-19,-25
Analyst_4544960,COG,Q4 2020,23-Feb-21,3/4,-6,-5,-11
Analyst_4544960,MTDR,Q4 2020,23-Feb-21,2/5,13,-7,6
Analyst_4544960,CDEV,Q4 2020,23-Feb-21,12/12,-2,-15,-17
Analyst_4544960,MRO,Q4 2020,22-Feb-21,19 / 21,-5,-25,-30
Analyst_4544960,FANG,Q4 2020,22-Feb-21,13 / 14,-22,-25,-47
Analyst_4544960,XEC,Q4 2020,22-Feb-21,14 / 14,-5,-25,-30
Analyst_4544960,SM,Q4 2020,17-Feb-21,11/13,-7,-6,-13
Analyst_4544960,CLR,Q4 2020,16-Feb-21,10/13,-5,-6,-11
Analyst_4544960,DVN,Q4 2020,16-Feb-21,19 / 22,-7,-19,-26
Analyst_4544960,CRK,Q4 2020,16-Feb-21,7/8,-19,-4,-23
Analyst_4544960,AXAS,Q3 2020,9-Nov-20,5/10,-3,-6,-9
Analyst_4544960,HPR,Q3 2020,9-Nov-20,9/9,-7,-20,-27
Analyst_4544960,NOG,Q3 2020,6-Nov-20,8/10,-9,-7,-16
Analyst_4544960,CLR,Q3 2020,5-Nov-20,7/11,-3,-5,-8
Analyst_4544960,MR,Q3 2020,5-Nov-20,5/7,-5,-17,-22
Analyst_4544960,WTI,Q3 2020,4-Nov-20,5/6,-4,-20,-24
Analyst_4544960,APA,Q3 2020,4-Nov-20,18 / 20,-4,-7,-11
Analyst_4544960,PXD,Q3 2020,4-Nov-20,16 / 20,-17,-3,-20
Analyst_4544960,PDCE,Q3 2020,4-Nov-20,4/12,17,-6,11
Analyst_4544960,MRO,Q3 2020,4-Nov-20,19 / 21,-21,-25,-46
Analyst_4544960,XEC,Q3 2020,4-Nov-20,19 / 19,-5,-25,-30
Analyst_4544960,TALO,Q3 2020,4-Nov-20,3/4,-9,-7,-16
Analyst_4544960,CRK,Q3 2020,4-Nov-20,7/9,-12,-7,-19
Analyst_4544960,CPE,Q3 2020,3-Nov-20,11/17,-8,-11,-19
Analyst_4544960,WPX,Q3 2020,2-Nov-20,8/13,13,-3,10
