analyst_id,Ticker,Reports,Quarters,Points,PtsEst,ErrorRate,Accuracy
Dominantstock,JBT,22-Feb,16,73,4.6,10.10%,27%
Dominantstock,VEEV,1-Mar,15,-61,-4.1,8.70%,16%
Dominantstock,CAT,27-Jan,15,-254,-16.9,19.60%,13%
Dominantstock,BABA,2-Feb,15,23,1.5,11.70%,40%
Dominantstock,ALGN,3-Feb,15,-103,-6.9,26.00%,17%
Dominantstock,WB,2-Mar,15,-321,-20.7,17.50%,9%
Dominantstock,MOMO,15-Mar,15,-266,-17.7,28.00%,9%
Dominantstock,PANW,1-Mar,15,-70,-4.7,9.40%,18%
Dominantstock,RJF,26-Jan,14,-196,-13.5,14.40%,14%
Dominantstock,LRCX,26-Jan,14,-327,-23.4,14.60%,7%
Dominantstock,ANET,17-Feb,14,-153,-10.9,8.00%,13%
Dominantstock,AEIS,31-Jan,14,-180,-12.4,28.80%,21%
Dominantstock,LOPE,16-Feb,13,22,1.7,5.60%,29%
Dominantstock,EA,1-Feb,13,-125,-9.6,18.90%,17%
Dominantstock,MKSI,1-Feb,13,-247,-19,17.60%,8%
Dominantstock,YELP,9-Feb,13,-175,-13,43.20%,8%
Dominantstock,COHR,9-Feb,13,-218,-16.8,28.20%,15%
Dominantstock,AMAT,16-Feb,13,-158,-12.2,10.20%,12%
Dominantstock,SQ,2-Mar,12,63,5,24.70%,33%
Dominantstock,FANG,15-Feb,12,-204,-17,29.90%,11%
Dominantstock,ABMD,3-Feb,12,-172,-14.3,19.50%,19%
Dominantstock,BAC,18-Jan,12,-115,-9.6,19.90%,13%
Dominantstock,C,14-Jan,12,-49,-4.1,18.50%,23%
Dominantstock,FB,2-Feb,12,51,4.3,9.50%,41%
Dominantstock,DQ,8-Mar,11,-97,-8.9,33.70%,24%
Dominantstock,OLLI,6-Apr,11,21,1.9,12.60%,31%
Dominantstock,GRUB,10-Dec,11,-88,-8,44.40%,21%
Dominantstock,MTOR,2-Feb,11,40,3.6,12.80%,36%
Dominantstock,LGIH,1-Mar,10,-237,-23.7,21.10%,6%
Analyst_398345,DAL,18-Jan,4,-19,-4.8,51.10%,26%
Analyst_398345,WYNN,10-Feb,2,40,20,13.50%,65%
Analyst_398345,AMC,3-Mar,1,-6,-6,29.10%,53%
Analyst_398345,CCL,25-Jan,1,22,22,10.50%,69%
Analyst_398345,CAL,15-Mar,1,19,19,15.50%,47%
Analyst_398345,BIDU,24-Feb,1,10,10,6.80%,64%
Analyst_398345,MTRX,9-Feb,1,31,31,45.60%,71%
Analyst_398345,BAC,18-Jan,1,6,6,13.10%,56%
Analyst_398345,CAT,27-Jan,1,7,7,19.80%,41%
Analyst_398345,ORCL,9-Dec,1,-5,-5,3.10%,68%
Analyst_398345,SQ,2-Mar,1,-11,-11,41.70%,22%
Analyst_398345,TEAM,20-Jan,1,2,2,9.20%,27%
Analyst_398345,UNVR,23-Feb,1,6,6,12.20%,60%
Analyst_398345,PSMT,6-Jan,1,6,6,7.20%,66%
Analyst_398345,ROKU,24-Feb,1,-33,-33,57.40%,3%
Analyst_398345,NKE,20-Dec,1,5,5,27.70%,27%
andluger,AAOI,24-Feb,11,206,18.7,11.10%,66%
andluger,SWIR,22-Feb,8,34,4.3,29.80%,52%
andluger,NFLX,18-Jan,6,34,5.7,12.20%,49%
andluger,EMKR,8-Feb,6,-16,-2.7,34.20%,36%
andluger,DGII,3-Feb,6,132,22,6.60%,57%
andluger,CRNT,14-Feb,5,37,7.4,29.60%,57%
andluger,CRTO,16-Feb,5,112,22.4,14.20%,65%
andluger,IBM,24-Jan,4,17,4.3,2.20%,52%
andluger,MSFT,27-Jan,4,102,25.5,6.10%,74%
andluger,FFIV,26-Jan,4,-7,-1.8,3.80%,37%
andluger,CSCO,16-Feb,4,34,8.5,1.50%,55%
andluger,XLNX,26-Jan,3,28,9.3,5.00%,64%
andluger,OOMA,8-Mar,3,109,36.3,11.60%,73%
andluger,JACK,23-Feb,3,-1,-0.3,6.10%,34%
andluger,ROKU,24-Feb,3,42,14,37.30%,55%
andluger,RMBS,31-Jan,3,14,4.7,22.80%,53%
andluger,AMD,1-Feb,3,-15,-5,9.10%,54%
andluger,RBBN,16-Feb,3,26,8.7,12.60%,49%
andluger,MNDT,10-Feb,3,30,10,22.90%,41%
andluger,NOW,26-Jan,3,71,23.7,4.00%,63%
andluger,WDC,27-Jan,3,24,8,7.50%,66%
andluger,GOOGL,2-Feb,3,50,16.7,5.50%,73%
andluger,JNPR,1-Feb,3,54,18,4.10%,54%
andluger,SWKS,27-Jan,3,-1,-0.3,2.60%,45%
andluger,CSIQ,23-Mar,3,34,11.3,22.10%,64%
andluger,TTWO,9-Feb,2,5,2.5,26.30%,63%
andluger,TXN,26-Jan,2,43,21.5,2.70%,56%
andluger,BKNG,2-Mar,2,20,10,4.00%,58%
andluger,AMKR,14-Feb,2,9,4.5,24.70%,19%
andluger,LRCX,26-Jan,2,47,23.5,2.80%,64%
Suntrust_106,EA,1-Feb,5,80,16,12.80%,57%
Suntrust_106,NLSN,10-Feb,5,-1,-0.2,10.90%,29%
Suntrust_106,NFLX,18-Jan,5,16,3.2,9.10%,63%
Suntrust_106,CRTO,16-Feb,5,66,13.2,16.10%,36%
Suntrust_106,ATVI,10-Feb,5,73,14.6,7.00%,59%
Suntrust_106,TTWO,9-Feb,5,67,13.4,14.00%,52%
Suntrust_106,DIS,8-Feb,2,30,15,54.80%,67%
Suntrust_106,YELP,9-Feb,2,17,6.8,4.60%,34%
Suntrust_106,ZNGA,9-Feb,2,23,9.2,8.40%,19%
Suntrust_106,MGNI,23-Feb,2,51,20.4,8.00%,66%
Suntrust_106,ROKU,24-Feb,2,53,21.2,7.30%,63%
Suntrust_106,RBLX,24-Feb,1,38,25.3,23.40%,62%
Suntrust_106,WMG,4-Feb,0,9,18,0.90%,24%
Katzup,AAPL,1-Feb,8,174,21.8,5.20%,69%
Katzup,DIS,8-Feb,6,83,13.8,18.80%,56%
Katzup,ADBE,16-Dec,5,108,21.6,2.90%,63%
Katzup,NTNX,3-Mar,5,146,29.2,12.40%,71%
Katzup,NVDA,17-Feb,5,99,19.8,6.50%,69%
Katzup,AMBA,3-Mar,5,110,22,16.10%,62%
Katzup,SAIL,24-Feb,4,31,7.8,38.30%,57%
Katzup,TWTR,10-Feb,4,39,9.8,14.10%,60%
Katzup,MIME,14-Feb,3,25,8.3,17.20%,33%
Katzup,ITRI,2-Mar,3,33,11,9.30%,57%
Katzup,AMD,1-Feb,3,59,19.7,8.20%,72%
Katzup,PLAN,2-Mar,3,44,14.7,32.10%,49%
Katzup,ILMN,1-Feb,3,84,28,7.30%,62%
Katzup,GOOGL,2-Feb,3,62,20.7,9.90%,71%
Katzup,MSFT,27-Jan,3,65,21.7,4.70%,65%
Katzup,CYBR,10-Feb,3,48,16,38.40%,51%
Katzup,TSLA,2-Feb,3,42,14,10.90%,63%
Katzup,CARA,10-Mar,3,19,6.3,60.60%,51%
Katzup,SPLK,3-Mar,2,41,20.5,23.60%,56%
Katzup,STZ,6-Jan,2,37,18.5,2.40%,77%
Katzup,AVGO,9-Dec,2,56,28,0.70%,68%
Katzup,AEIS,31-Jan,2,13,6.5,5.50%,34%
Katzup,FFIV,26-Jan,2,44,22,2.40%,66%
Katzup,JBL,16-Dec,2,43,21.5,8.70%,61%
Katzup,PFE,1-Feb,2,30,15,6.30%,61%
Katzup,INFI,15-Mar,2,-7,-3.5,40.80%,28%
Katzup,ANGO,6-Jan,2,21,10.5,16.10%,54%
Katzup,MU,20-Dec,2,68,34,2.60%,69%
Katzup,BX,27-Jan,2,18,9,23.60%,37%
Katzup,SAM,23-Feb,2,11,5.5,29.00%,47%
Spekoliunas,HUBS,15-Feb,19,495,26.1,16.10%,70%
Spekoliunas,TWLO,15-Feb,19,480,25.3,29.10%,68%
Spekoliunas,EMKR,8-Feb,19,297,15.6,20.60%,67%
Spekoliunas,NUAN,8-Feb,19,330,17.4,5.40%,66%
Spekoliunas,HIMX,17-Feb,19,417,21.9,13.90%,71%
Spekoliunas,ANET,17-Feb,18,427,23.7,4.50%,68%
Spekoliunas,CSCO,16-Feb,18,352,19.6,1.30%,65%
Spekoliunas,TRMB,9-Feb,18,369,20.5,4.80%,68%
Spekoliunas,DDD,2-Mar,18,127,7.1,35.30%,55%
Spekoliunas,TRIP,16-Feb,18,181,10.1,20.60%,55%
Spekoliunas,BB,16-Dec,18,328,18.2,29.40%,67%
Spekoliunas,QCOM,2-Feb,18,385,21.4,4.60%,66%
Spekoliunas,UI,10-Feb,18,270,15,10.90%,54%
Spekoliunas,PANW,1-Mar,18,359,19.9,4.10%,66%
Spekoliunas,HPQ,23-Feb,18,341,18.9,4.10%,63%
Spekoliunas,ZUMZ,10-Mar,18,269,14.9,14.60%,66%
Spekoliunas,CCL,25-Jan,18,345,19.2,18.00%,65%
Spekoliunas,GME,24-Mar,18,165,9.2,22.00%,61%
Spekoliunas,BKNG,2-Mar,18,353,19.6,8.20%,66%
Spekoliunas,LULU,9-Dec,18,432,24,5.20%,72%
Spekoliunas,WMT,17-Feb,18,290,16.1,2.40%,66%
Spekoliunas,RTX,25-Jan,18,404,22.4,5.60%,63%
Spekoliunas,NKE,20-Dec,18,340,18.9,10.00%,63%
Spekoliunas,SYNA,10-Feb,18,269,14.9,4.60%,66%
Spekoliunas,GPRO,3-Feb,18,271,15.1,24.90%,63%
Spekoliunas,MSI,3-Feb,18,443,24.6,3.30%,70%
Spekoliunas,SATS,24-Feb,18,215,11.9,37.20%,53%
Spekoliunas,FFIV,26-Jan,18,324,18,2.00%,60%
Spekoliunas,PENN,3-Feb,18,221,12.3,22.40%,61%
Spekoliunas,SWBI,3-Mar,18,201,11.2,20.80%,55%
